bse_code,path,financial_year,name,isin
500002,D:\Projects\finchat\Data\AnnualReports\500002\1997.pdf,1997,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\1998.pdf,1998,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\1999.pdf,1999,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2000.pdf,2000,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2001.pdf,2001,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2002.pdf,2002,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2003.pdf,2003,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2004.pdf,2004,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2005.pdf,2005,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2006.pdf,2006,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2007.pdf,2007,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2008.pdf,2008,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2009.pdf,2009,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2010.pdf,2010,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2011.pdf,2011,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2012.pdf,2012,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2013.pdf,2013,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2014.pdf,2014,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2015.pdf,2015,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2016.pdf,2016,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2017.pdf,2017,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2018.pdf,2018,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2019.pdf,2019,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2020.pdf,2020,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2021.pdf,2021,ABB,INE117A01022
500002,D:\Projects\finchat\Data\AnnualReports\500002\2022.pdf,2022,ABB,INE117A01022
500003,D:\Projects\finchat\Data\AnnualReports\500003\1997.pdf,1997,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\1998.pdf,1998,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\1999.pdf,1999,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2000.pdf,2000,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2001.pdf,2001,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2002.pdf,2002,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2003.pdf,2003,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2004.pdf,2004,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2005.pdf,2005,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2006.pdf,2006,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2007.pdf,2007,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2008.pdf,2008,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2009.pdf,2009,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2010.pdf,2010,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2011.pdf,2011,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2012.pdf,2012,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2013.pdf,2013,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2014.pdf,2014,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2015.pdf,2015,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2016.pdf,2016,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2017.pdf,2017,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2018.pdf,2018,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2019.pdf,2019,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2020.pdf,2020,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2021.pdf,2021,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2022.pdf,2022,Aegis Logistics,INE208C01025
500003,D:\Projects\finchat\Data\AnnualReports\500003\2023.pdf,2023,Aegis Logistics,INE208C01025
500008,D:\Projects\finchat\Data\AnnualReports\500008\1997.pdf,1997,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\1998.pdf,1998,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\1999.pdf,1999,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2000.pdf,2000,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2001.pdf,2001,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2002.pdf,2002,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2003.pdf,2003,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2004.pdf,2004,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2005.pdf,2005,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2006.pdf,2006,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2007.pdf,2007,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2008.pdf,2008,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2009.pdf,2009,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2010.pdf,2010,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2011.pdf,2011,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2012.pdf,2012,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2013.pdf,2013,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2014.pdf,2014,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2015.pdf,2015,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2016.pdf,2016,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2017.pdf,2017,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2018.pdf,2018,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2019.pdf,2019,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2020.pdf,2020,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2021.pdf,2021,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2022.pdf,2022,Amara Raja Energy & Mobility,INE885A01032
500008,D:\Projects\finchat\Data\AnnualReports\500008\2023.pdf,2023,Amara Raja Energy & Mobility,INE885A01032
500020,D:\Projects\finchat\Data\AnnualReports\500020\1997.pdf,1997,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\1998.pdf,1998,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\1999.pdf,1999,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2000.pdf,2000,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2001.pdf,2001,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2002.pdf,2002,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2003.pdf,2003,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2004.pdf,2004,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2005.pdf,2005,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2006.pdf,2006,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2007.pdf,2007,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2008.pdf,2008,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2009.pdf,2009,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2010.pdf,2010,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2011.pdf,2011,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2012.pdf,2012,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2013.pdf,2013,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2014.pdf,2014,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2015.pdf,2015,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2016.pdf,2016,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2017.pdf,2017,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2018.pdf,2018,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2019.pdf,2019,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2020.pdf,2020,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2021.pdf,2021,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2022.pdf,2022,Bombay Dyeing,INE032A01023
500020,D:\Projects\finchat\Data\AnnualReports\500020\2023.pdf,2023,Bombay Dyeing,INE032A01023
500027,D:\Projects\finchat\Data\AnnualReports\500027\1997.pdf,1997,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\1998.pdf,1998,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\1999.pdf,1999,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2000.pdf,2000,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2001.pdf,2001,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2002.pdf,2002,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2003.pdf,2003,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2004.pdf,2004,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2005.pdf,2005,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2006.pdf,2006,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2007.pdf,2007,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2008.pdf,2008,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2009.pdf,2009,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2010.pdf,2010,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2011.pdf,2011,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2012.pdf,2012,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2013.pdf,2013,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2014.pdf,2014,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2015.pdf,2015,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2016.pdf,2016,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2017.pdf,2017,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2018.pdf,2018,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2019.pdf,2019,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2020.pdf,2020,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2021.pdf,2021,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2022.pdf,2022,Atul,INE100A01010
500027,D:\Projects\finchat\Data\AnnualReports\500027\2023.pdf,2023,Atul,INE100A01010
500032,D:\Projects\finchat\Data\AnnualReports\500032\1997.pdf,1997,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\1998.pdf,1998,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\1999.pdf,1999,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2000.pdf,2000,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2001.pdf,2001,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2002.pdf,2002,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2003.pdf,2003,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2004.pdf,2004,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2005.pdf,2005,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2006.pdf,2006,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2007.pdf,2007,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2008.pdf,2008,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2009.pdf,2009,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2010.pdf,2010,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2011.pdf,2011,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2012.pdf,2012,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2014.pdf,2014,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2015.pdf,2015,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2016.pdf,2016,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2017.pdf,2017,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2018.pdf,2018,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2019.pdf,2019,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2020.pdf,2020,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2021.pdf,2021,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2022.pdf,2022,Bajaj Hindusthan Sugar,INE306A01021
500032,D:\Projects\finchat\Data\AnnualReports\500032\2023.pdf,2023,Bajaj Hindusthan Sugar,INE306A01021
500034,D:\Projects\finchat\Data\AnnualReports\500034\1998.pdf,1998,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\1999.pdf,1999,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2000.pdf,2000,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2001.pdf,2001,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2002.pdf,2002,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2003.pdf,2003,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2004.pdf,2004,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2005.pdf,2005,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2006.pdf,2006,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2007.pdf,2007,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2008.pdf,2008,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2009.pdf,2009,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2010.pdf,2010,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2011.pdf,2011,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2012.pdf,2012,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2013.pdf,2013,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2014.pdf,2014,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2015.pdf,2015,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2016.pdf,2016,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2017.pdf,2017,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2018.pdf,2018,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2019.pdf,2019,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2020.pdf,2020,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2021.pdf,2021,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2022.pdf,2022,Bajaj Finance,INE296A01024
500034,D:\Projects\finchat\Data\AnnualReports\500034\2023.pdf,2023,Bajaj Finance,INE296A01024
500038,D:\Projects\finchat\Data\AnnualReports\500038\1997.pdf,1997,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\1999.pdf,1999,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2000.pdf,2000,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2001.pdf,2001,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2002.pdf,2002,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2003.pdf,2003,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2004.pdf,2004,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2005.pdf,2005,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2006.pdf,2006,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2007.pdf,2007,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2008.pdf,2008,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2009.pdf,2009,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2011.pdf,2011,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2012.pdf,2012,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2013.pdf,2013,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2014.pdf,2014,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2015.pdf,2015,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2016.pdf,2016,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2017.pdf,2017,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2018.pdf,2018,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2019.pdf,2019,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2020.pdf,2020,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2021.pdf,2021,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2022.pdf,2022,Balrampur Chini Mills,INE119A01028
500038,D:\Projects\finchat\Data\AnnualReports\500038\2023.pdf,2023,Balrampur Chini Mills,INE119A01028
500040,D:\Projects\finchat\Data\AnnualReports\500040\1997.pdf,1997,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\1998.pdf,1998,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\1999.pdf,1999,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2000.pdf,2000,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2001.pdf,2001,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2002.pdf,2002,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2003.pdf,2003,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2004.pdf,2004,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2005.pdf,2005,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2006.pdf,2006,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2007.pdf,2007,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2008.pdf,2008,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2009.pdf,2009,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2010.pdf,2010,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2011.pdf,2011,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2012.pdf,2012,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2013.pdf,2013,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2014.pdf,2014,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2015.pdf,2015,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2016.pdf,2016,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2017.pdf,2017,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2018.pdf,2018,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2019.pdf,2019,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2020.pdf,2020,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2021.pdf,2021,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2022.pdf,2022,Century Textiles,INE055A01016
500040,D:\Projects\finchat\Data\AnnualReports\500040\2023.pdf,2023,Century Textiles,INE055A01016
500043,D:\Projects\finchat\Data\AnnualReports\500043\1997.pdf,1997,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\1998.pdf,1998,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\1999.pdf,1999,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2000.pdf,2000,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2001.pdf,2001,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2002.pdf,2002,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2003.pdf,2003,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2004.pdf,2004,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2005.pdf,2005,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2006.pdf,2006,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2008.pdf,2008,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2009.pdf,2009,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2010.pdf,2010,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2011.pdf,2011,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2012.pdf,2012,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2013.pdf,2013,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2015.pdf,2015,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2016.pdf,2016,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2017.pdf,2017,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2018.pdf,2018,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2019.pdf,2019,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2020.pdf,2020,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2021.pdf,2021,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2022.pdf,2022,Bata,INE176A01028
500043,D:\Projects\finchat\Data\AnnualReports\500043\2023.pdf,2023,Bata,INE176A01028
